2025-11-10 00:42:09 | INFO | __main__:main:755 | ================================================================================
2025-11-10 00:42:09 | INFO | __main__:main:756 | SISTEMA DE CARGA DINAMICA DE DATOS PREMIER LEAGUE
2025-11-10 00:42:09 | INFO | __main__:main:757 | ================================================================================
2025-11-10 00:42:09 | INFO | __main__:main:758 | 
2025-11-10 00:42:09 | INFO | __main__:analyze_all_files:78 | Analizando estructura de datos...
2025-11-10 00:42:09 | INFO | __main__:_analyze_processed_dataset:114 |   matches: 374 registros
2025-11-10 00:42:09 | INFO | __main__:_analyze_standings:152 |   standings: 20 registros de 1 archivos
2025-11-10 00:42:09 | INFO | __main__:_analyze_team_stats:190 |   team_stats: 1 registros de 1 archivos
2025-11-10 00:42:09 | INFO | __main__:analyze_all_files:91 | 3 tablas detectadas
2025-11-10 00:42:09 | INFO | __main__:main:777 | 
2025-11-10 00:42:09 | INFO | __main__:main:778 | RESUMEN DE DATOS A CARGAR:
2025-11-10 00:42:09 | INFO | __main__:main:779 | --------------------------------------------------------------------------------
2025-11-10 00:42:09 | INFO | __main__:main:781 |   matches: 374 registros
2025-11-10 00:42:09 | INFO | __main__:main:781 |   standings: 20 registros
2025-11-10 00:42:09 | INFO | __main__:main:781 |   team_stats: 1 registros
2025-11-10 00:42:09 | INFO | __main__:main:782 | 
2025-11-10 00:44:17 | INFO | __main__:connect:523 | Conectado a PostgreSQL
2025-11-10 00:44:17 | INFO | __main__:execute_ddl:537 | Ejecutando DDL...
2025-11-10 00:44:17 | INFO | __main__:execute_ddl:550 | DDL ejecutado
2025-11-10 00:44:17 | INFO | __main__:load_all_data:554 | Cargando datos...
2025-11-10 00:44:17 | INFO | __main__:load_all_data:557 | Cargando matches...
2025-11-10 00:44:17 | INFO | __main__:_copy_from_dataframe:726 |   0/374 registros insertados (duplicados omitidos)
2025-11-10 00:44:17 | INFO | __main__:load_all_data:573 |   matches: 374 registros totales (0 nuevos)
2025-11-10 00:44:17 | INFO | __main__:load_all_data:557 | Cargando standings...
2025-11-10 00:44:17 | INFO | __main__:_copy_from_dataframe:726 |   20/20 registros insertados (duplicados omitidos)
2025-11-10 00:44:17 | INFO | __main__:load_all_data:573 |   standings: 60 registros totales (20 nuevos)
2025-11-10 00:44:17 | INFO | __main__:load_all_data:557 | Cargando team_stats...
2025-11-10 00:44:17 | INFO | __main__:_copy_from_dataframe:726 |   1/1 registros insertados (duplicados omitidos)
2025-11-10 00:44:17 | INFO | __main__:load_all_data:573 |   team_stats: 2 registros totales (1 nuevos)
2025-11-10 00:44:17 | INFO | __main__:main:802 | 
2025-11-10 00:44:17 | INFO | __main__:main:803 | ================================================================================
2025-11-10 00:44:17 | INFO | __main__:main:804 | CARGA COMPLETADA EXITOSAMENTE
2025-11-10 00:44:17 | INFO | __main__:main:805 | ================================================================================
2025-11-10 00:44:17 | INFO | __main__:disconnect:533 | Desconectado de PostgreSQL
2025-11-10 00:46:27 | INFO | __main__:scrape_standings:49 | Scrapeando clasificaciones de Premier League desde: https://www.espn.com/soccer/standings/_/league/ENG.1
2025-11-10 00:46:38 | INFO | __main__:extract_standings_data:101 | Encontradas 2 tablas de standings
2025-11-10 00:46:38 | INFO | __main__:extract_standings_data:173 | Total de equipos procesados: 0
2025-11-10 00:46:38 | WARNING | __main__:scrape_standings:70 | No se pudieron extraer datos de clasificaciones
2025-11-10 00:46:38 | ERROR | __main__:main:237 | No se pudieron obtener las clasificaciones
2025-11-10 00:47:33 | INFO | __main__:scrape_standings:49 | Scrapeando clasificaciones de Premier League desde: https://www.espn.com/soccer/standings/_/league/ENG.1
2025-11-10 00:47:40 | INFO | __main__:extract_standings_data:101 | Encontradas 2 tablas de standings
2025-11-10 00:47:40 | INFO | __main__:extract_standings_data:173 | Total de equipos procesados: 0
2025-11-10 00:47:40 | WARNING | __main__:scrape_standings:70 | No se pudieron extraer datos de clasificaciones
2025-11-10 00:47:40 | ERROR | __main__:main:237 | No se pudieron obtener las clasificaciones
2025-11-10 00:48:40 | INFO | __main__:scrape_all_teams_stats:199 | Iniciando scraping de estadísticas de equipos - Temporada 2024
2025-11-10 00:48:40 | INFO | __main__:scrape_all_teams_stats:200 | Total de equipos: 20
2025-11-10 00:48:40 | INFO | __main__:scrape_team_stats:74 | Scrapeando estadísticas de Arsenal (temporada 2024)
2025-11-10 00:48:48 | INFO | __main__:scrape_team_stats:92 | Estadísticas extraídas exitosamente para Arsenal
2025-11-10 00:48:50 | INFO | __main__:scrape_team_stats:74 | Scrapeando estadísticas de Aston Villa (temporada 2024)
2025-11-10 00:48:59 | INFO | __main__:scrape_team_stats:92 | Estadísticas extraídas exitosamente para Aston Villa
2025-11-10 00:49:01 | INFO | __main__:scrape_team_stats:74 | Scrapeando estadísticas de Brentford (temporada 2024)
2025-11-10 00:49:09 | INFO | __main__:scrape_team_stats:92 | Estadísticas extraídas exitosamente para Brentford
2025-11-10 00:49:11 | INFO | __main__:scrape_team_stats:74 | Scrapeando estadísticas de Brighton & Hove Albion (temporada 2024)
2025-11-10 00:49:19 | INFO | __main__:scrape_team_stats:92 | Estadísticas extraídas exitosamente para Brighton & Hove Albion
2025-11-10 00:49:21 | INFO | __main__:scrape_team_stats:74 | Scrapeando estadísticas de Burnley (temporada 2024)
2025-11-10 00:49:30 | INFO | __main__:scrape_team_stats:92 | Estadísticas extraídas exitosamente para Burnley
2025-11-10 00:49:32 | INFO | __main__:scrape_team_stats:74 | Scrapeando estadísticas de Chelsea (temporada 2024)
2025-11-10 00:49:40 | INFO | __main__:scrape_team_stats:92 | Estadísticas extraídas exitosamente para Chelsea
